Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance_x,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Country,Winner,Runners-Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,Attendance_y
2002.0,17 June 2002 - 15:30 ,Round of 16,Jeonju World Cup Stadium,Jeonju ,Mexico,0.0,2.0,USA, ,36380.0,0.0,1.0,MELO PEREIRA Vitor (POR),MATOS Carlos (POR),BEREUTER Egon (AUT),43950200.0,43950053.0,MEX,USA,MEX,Javier AGUIRRE (MEX),S,4,R. MARQUEZ,C,R88',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,18 Jun 2002 - 15:30 ,Round of 16,Miyagi Stadium,Rifu ,Japan,0.0,1.0,Turkey, ,45666.0,0.0,1.0,COLLINA Pierluigi (ITA),WIERZBOWSKI Maciej (POL),SMITH Paul (NZL),43950200.0,43950055.0,JPN,TUR,TUR,GUNES Senol (TUR),S,9,HAKAN SUKUR,C,Y90',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,18 Jun 2002 - 20:30 ,Round of 16,Daejeon World Cup Stadium,Daejeon ,Korea Republic,2.0,1.0,Italy,Win on Golden Goal ,38588.0,0.0,0.0,MORENO Byron (ECU),RATTALINO Jorge (ARG),SZEKELY Ferenc (HUN),43950200.0,43950056.0,KOR,ITA,KOR,HIDDINK Guus (NED),S,20,M B HONG,C,O83',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,21 Jun 2002 - 20:30 ,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1.0,0.0,USA, ,37337.0,1.0,0.0,DALLAS Hugh (SCO),SHARP Philip (ENG),ALTRAIFI Ali (KSA),43950300.0,43950058.0,GER,USA,USA,ARENA Bruce (USA),S,10,REYNA,C,Y68',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,22 Jun 2002 - 20:30 ,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,Win on Golden Goal ,44233.0,0.0,0.0,RUIZ Oscar (COL),RATTALINO Jorge (ARG),GIACOMUZZI Miguel (PAR),43950300.0,43950060.0,SEN,TUR,SEN,METSU Bruno (FRA),S,6,CISSE,C,Y63',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,22 Jun 2002 - 20:30 ,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,Win on Golden Goal ,44233.0,0.0,0.0,RUIZ Oscar (COL),RATTALINO Jorge (ARG),GIACOMUZZI Miguel (PAR),43950300.0,43950060.0,SEN,TUR,TUR,GUNES Senol (TUR),S,9,HAKAN SUKUR,C,O67',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,25 Jun 2002 - 20:30 ,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1.0,0.0,Korea Republic, ,65256.0,0.0,0.0,MEIER Urs (SUI),ARNAULT Frederic (FRA),AMLER Evzen (CZE),43950400.0,43950061.0,GER,KOR,KOR,HIDDINK Guus (NED),S,20,M B HONG,C,O80',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,29 Jun 2002 - 20:00 ,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey, ,63483.0,1.0,3.0,MANE Saad (KUW),ALTRAIFI Ali (KSA),VERGARA Hector (CAN),43950500.0,43950063.0,KOR,TUR,TUR,GUNES Senol (TUR),S,1,RUSTU ,GK,Y83',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,29 Jun 2002 - 20:00 ,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey, ,63483.0,1.0,3.0,MANE Saad (KUW),ALTRAIFI Ali (KSA),VERGARA Hector (CAN),43950500.0,43950063.0,KOR,TUR,TUR,GUNES Senol (TUR),S,9,HAKAN SUKUR,C,G1',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2002.0,29 Jun 2002 - 20:00 ,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey, ,63483.0,1.0,3.0,MANE Saad (KUW),ALTRAIFI Ali (KSA),VERGARA Hector (CAN),43950500.0,43950063.0,KOR,TUR,KOR,HIDDINK Guus (NED),S,20,M B HONG,C,O46',Korea/Japan,Brazil,Germany,Turkey,Korea Republic,161,32,64,2.705.197
2006.0,09 Jun 2006 - 18:00 ,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,4.0,2.0,Costa Rica, ,66000.0,2.0,1.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410001.0,GER,CRC,GER,J�rgen KLINSMANN (GER),S,19,SCHNEIDER,C,O90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,09 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Poland,0.0,2.0,Ecuador, ,52000.0,0.0,1.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410100.0,97410002.0,POL,ECU,ECU,SUAREZ Luis (COL),S,3,I. HURTADO,C,Y31' O69',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,10 Jun 2006 - 15:00 ,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay, ,48000.0,1.0,0.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410003.0,ENG,PAR,PAR,RUIZ LEITES Anibal (URU),S,1,VILLAR,GK,O8',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,10 Jun 2006 - 15:00 ,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay, ,48000.0,1.0,0.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410003.0,ENG,PAR,PAR,RUIZ LEITES Anibal (URU),S,4,GAMARRA,C,W2',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,10 Jun 2006 - 18:00 ,Group B,"FIFA World Cup Stadium, Dortmund",Dortmund ,"rn"">Trinidad and Tobago",0.0,0.0,Sweden, ,62959.0,0.0,0.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410004.0,TRI,SWE,TRI,BEENHAKKER Leo (NED),S,19,YORKE,C,Y74',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,10 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Hamburg",Hamburg ,Argentina,2.0,1.0,C�te d'Ivoire, ,49480.0,2.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410005.0,ARG,CIV,CIV,MICHEL Henri (FRA),S,11,DROGBA,C,G82' Y90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,11 Jun 2006 - 15:00 ,Group C,Zentralstadion,Leipzig ,"rn"">Serbia and Montenegro",0.0,1.0,Netherlands, ,43000.0,0.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410006.0,SCG,NED,SCG,PETKOVIC Ilija (SCG),S,9,MILOSEVIC,C,O46',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,11 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Cologne",Cologne ,Angola,0.0,1.0,Portugal, ,45000.0,0.0,1.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410008.0,ANG,POR,ANG,GONCALVES Luis (ANG),S,10,AKW�,C,O60',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,12 Jun 2006 - 15:00 ,Group F,Fritz-Walter-Stadion,Kaiserslautern ,Australia,3.0,1.0,Japan, ,46000.0,0.0,1.0,ABD EL FATAH Essam (EGY),DANTE Dramane (MLI),NDOYE Mamadou (SEN),97410100.0,97410012.0,AUS,JPN,JPN,ZICO (BRA),S,5,MIYAMOTO,C,Y31',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,12 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,USA,0.0,3.0,Czech Republic, ,52000.0,0.0,2.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410010.0,USA,CZE,USA,ARENA Bruce (USA),S,10,REYNA,C,Y60',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,13 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2.0,1.0,Togo, ,48000.0,0.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410014.0,KOR,TOG,TOG,PFISTER Otto (GER),S,3,ABALO,C,Y23' Y53' RSY53',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,13 Jun 2006 - 18:00 ,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0.0,0.0,Switzerland, ,52000.0,0.0,0.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100.0,97410013.0,FRA,SUI,FRA,DOMENECH Raymond (FRA),S,10,ZIDANE,C,Y72',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,13 Jun 2006 - 21:00 ,Group F,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia, ,72000.0,1.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410011.0,BRA,CRO,CRO,KRANJCAR Zlatko (CRO),S,10,N. KOVAC,C,Y32' O41',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,14 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2.0,2.0,Saudi Arabia, ,66000.0,1.0,0.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100.0,97410016.0,TUN,KSA,TUN,LEMERRE Roger (FRA),S,13,BOUAZIZI,C,Y36' O55',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,14 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland, ,65000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410100.0,97410017.0,GER,POL,POL,JANAS Pawel (POL),S,1,BORUC,GK,Y89',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,14 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland, ,65000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410100.0,97410017.0,GER,POL,GER,J�rgen KLINSMANN (GER),S,13,BALLACK,C,Y58',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,15 Jun 2006 - 15:00 ,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica, ,50000.0,1.0,0.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410018.0,ECU,CRC,ECU,SUAREZ Luis (COL),S,12,C. MORA,GK,Y60',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,15 Jun 2006 - 15:00 ,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica, ,50000.0,1.0,0.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410018.0,ECU,CRC,CRC,GUIMARAES Alexandre (CRC),S,3,MARIN L.,C,Y10',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,15 Jun 2006 - 18:00 ,Group B,Franken-Stadion,Nuremberg ,England,2.0,0.0,"rn"">Trinidad and Tobago", ,41000.0,0.0,0.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410100.0,97410019.0,ENG,TRI,TRI,BEENHAKKER Leo (NED),S,1,HISLOP,GK,Y47',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,16 Jun 2006 - 15:00 ,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,6.0,0.0,"rn"">Serbia and Montenegro", ,52000.0,3.0,0.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410021.0,ARG,SCG,SCG,PETKOVIC Ilija (SCG),S,9,MILOSEVIC,C,O70',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,16 Jun 2006 - 18:00 ,Group C,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2.0,1.0,C�te d'Ivoire, ,52000.0,2.0,1.0,RUIZ Oscar (COL),TAMAYO Fernando (ECU),NAVIA Jose (COL),97410100.0,97410022.0,NED,CIV,CIV,MICHEL Henri (FRA),S,11,DROGBA,C,Y41',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,16 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0.0,0.0,Angola, ,43000.0,0.0,0.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410023.0,MEX,ANG,ANG,GONCALVES Luis (ANG),S,1,JO�O RICARDO,GK,Y86',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,17 Jun 2006 - 15:00 ,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,IR Iran, ,48000.0,0.0,0.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410024.0,POR,IRN,IRN,IVANKOVIC Branko (CRO),S,4,Y.GOLMOHAMMADI,C,O88' Y88',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,17 Jun 2006 - 15:00 ,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,IR Iran, ,48000.0,0.0,0.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410024.0,POR,IRN,POR,SCOLARI Luiz Felipe (BRA),S,7,FIGO,C,O88',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,17 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Cologne",Cologne ,Czech Republic,0.0,2.0,Ghana, ,45000.0,0.0,1.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410026.0,CZE,GHA,CZE,BRUCKNER Karel (CZE),S,4,GALASEK,C,OH46',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,18 Jun 2006 - 15:00 ,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia, ,41000.0,0.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410028.0,JPN,CRO,JPN,ZICO (BRA),S,23,KAWAGUCHI,GK,Y42',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,18 Jun 2006 - 15:00 ,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia, ,41000.0,0.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410028.0,JPN,CRO,JPN,ZICO (BRA),S,5,MIYAMOTO,C,Y21',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,18 Jun 2006 - 18:00 ,Group F,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2.0,0.0,Australia, ,66000.0,0.0,0.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410027.0,BRA,AUS,BRA,PARREIRA Carlos Alberto (BRA),S,2,CAFU,C,Y29',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,18 Jun 2006 - 21:00 ,Group G,Zentralstadion,Leipzig ,France,1.0,1.0,Korea Republic, ,43000.0,1.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410029.0,FRA,KOR,FRA,DOMENECH Raymond (FRA),S,10,ZIDANE,C,Y85' O90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,19 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0.0,2.0,Switzerland, ,65000.0,0.0,1.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410030.0,TOG,SUI,SUI,KUHN Koebi (SUI),S,6,VOGEL,C,Y90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,19 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0.0,4.0,Ukraine, ,50000.0,0.0,2.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410032.0,KSA,UKR,UKR,BLOKHIN Oleg (UKR),S,7,SHEVCHENKO,C,G46' O86',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,19 Jun 2006 - 21:00 ,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia, ,52000.0,0.0,1.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410100.0,97410031.0,ESP,TUN,TUN,LEMERRE Roger (FRA),S,13,BOUAZIZI,C,O57',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,20 Jun 2006 - 16:00 ,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany, ,72000.0,0.0,2.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100.0,97410033.0,ECU,GER,ECU,SUAREZ Luis (COL),S,15,M. AYOVI,C,O68',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,20 Jun 2006 - 16:00 ,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland, ,43000.0,1.0,1.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410034.0,CRC,POL,POL,JANAS Pawel (POL),S,1,BORUC,GK,Y90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,20 Jun 2006 - 16:00 ,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland, ,43000.0,1.0,1.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410034.0,CRC,POL,CRC,GUIMARAES Alexandre (CRC),S,3,MARIN L.,C,Y45',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,20 Jun 2006 - 16:00 ,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland, ,43000.0,1.0,1.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410034.0,CRC,POL,POL,JANAS Pawel (POL),S,6,BAK,C,Y24',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,21 Jun 2006 - 16:00 ,Group D,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola, ,38000.0,0.0,0.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100.0,97410040.0,IRN,ANG,ANG,GONCALVES Luis (ANG),S,10,AKW�,C,O51',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,21 Jun 2006 - 16:00 ,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico, ,52000.0,2.0,1.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410100.0,97410039.0,POR,MEX,MEX,LA VOLPE Ricardo (ARG),S,4,R. MARQUEZ,C,Y65',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,21 Jun 2006 - 16:00 ,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico, ,52000.0,2.0,1.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410100.0,97410039.0,POR,MEX,POR,SCOLARI Luiz Felipe (BRA),S,7,FIGO,C,O80',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Munich",Munich ,C�te d'Ivoire,3.0,2.0,"rn"">Serbia and Montenegro", ,66000.0,1.0,2.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410038.0,CIV,SCG,CIV,MICHEL Henri (FRA),S,17,DOMORAUD,C,Y41' Y90' RSY90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,22 Jun 2006 - 16:00 ,Group E,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,USA, ,41000.0,2.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410042.0,GHA,USA,GHA,DUJKOVIC Ratomir (SRB),S,10,S. APPIAH,C,P45' Y90',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,22 Jun 2006 - 16:00 ,Group E,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,USA, ,41000.0,2.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410042.0,GHA,USA,USA,ARENA Bruce (USA),S,10,REYNA,C,O40',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,22 Jun 2006 - 21:00 ,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil, ,65000.0,1.0,1.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410043.0,JPN,BRA,BRA,PARREIRA Carlos Alberto (BRA),S,1,DIDA,GKC,O82',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,22 Jun 2006 - 21:00 ,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil, ,65000.0,1.0,1.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410043.0,JPN,BRA,BRA,PARREIRA Carlos Alberto (BRA),N,12,R. CENI,GK,I82',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,22 Jun 2006 - 21:00 ,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia, ,52000.0,1.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410044.0,CRO,AUS,CRO,KRANJCAR Zlatko (CRO),S,1,PLETIKOSA,GK,Y70',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,22 Jun 2006 - 21:00 ,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia, ,52000.0,1.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410044.0,CRO,AUS,CRO,KRANJCAR Zlatko (CRO),S,10,N. KOVAC,C,G56',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,23 Jun 2006 - 16:00 ,Group H,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia, ,72000.0,0.0,0.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410048.0,UKR,TUN,UKR,BLOKHIN Oleg (UKR),S,7,SHEVCHENKO,C,P70' O88',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,23 Jun 2006 - 16:00 ,Group H,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia, ,72000.0,0.0,0.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410048.0,UKR,TUN,TUN,LEMERRE Roger (FRA),S,13,BOUAZIZI,C,Y43' O79',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain, ,46000.0,0.0,1.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410047.0,KSA,ESP,ESP,ARAGONES Luis (ESP),S,7,RAUL,C,OH46',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain, ,46000.0,0.0,1.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410047.0,KSA,ESP,KSA,MARCOS PAQUETA (BRA),S,9,ALJABER ,C,Y27' O68',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0.0,2.0,France, ,45000.0,0.0,0.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410045.0,TOG,FRA,FRA,DOMENECH Raymond (FRA),S,4,VIEIRA,C,G55' O81',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,24 Jun 2006 - 21:00 ,Round of 16,Zentralstadion,Leipzig ,Argentina,2.0,1.0,Mexico,Argentina win after extra time ,43000.0,0.0,0.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410200.0,97410050.0,ARG,MEX,ARG,Jos� P�KERMAN (ARG),S,3,SORIN,C,Y112',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
2006.0,24 Jun 2006 - 21:00 ,Round of 16,Zentralstadion,Leipzig ,Argentina,2.0,1.0,Mexico,Argentina win after extra time ,43000.0,0.0,0.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410200.0,97410050.0,ARG,MEX,MEX,LA VOLPE Ricardo (ARG),S,4,R. MARQUEZ,C,G6' Y70',Germany,Italy,France,Germany,Portugal,147,32,64,3.359.439
